Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
0.400000,0.735386,nan,nan,nan,nan
0.400000,0.733388,nan,nan,nan,nan
0.400000,0.730371,nan,nan,nan,nan
0.400000,0.726308,nan,nan,nan,nan
0.400000,0.721167,nan,nan,nan,nan
0.400000,0.714913,nan,nan,nan,nan
0.400000,0.707507,nan,nan,nan,nan
0.400000,0.698908,nan,nan,nan,nan
0.400000,0.689079,nan,nan,nan,nan
0.400000,0.677989,nan,nan,nan,nan
0.400000,0.665611,nan,nan,nan,nan
0.400000,0.651933,nan,nan,nan,nan
0.400000,0.636953,nan,nan,nan,nan
0.400000,0.620687,nan,nan,nan,nan
0.400000,0.603166,nan,nan,nan,nan
0.400000,0.584442,nan,nan,nan,nan
0.400000,0.564588,nan,nan,nan,nan
0.400000,0.543695,nan,nan,nan,nan
0.400000,0.521875,nan,nan,nan,nan
0.400000,0.499260,nan,nan,nan,nan
0.400000,0.475998,nan,nan,nan,nan
0.400000,0.452252,nan,nan,nan,nan
0.400000,0.428193,nan,nan,nan,nan
0.400000,0.404003,nan,nan,nan,nan
0.400000,0.183031,nan,-0.196830,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,0.014445,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.045881,nan,nan
0.400000,nan,nan,-0.013932,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.042607,nan,nan
0.400000,nan,nan,-0.011324,nan,nan
0.400000,nan,nan,-0.037821,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,-0.003770,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
