Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
0.300000,nan,0.10463,0.20615,0.24353,0.000000
0.300000,nan,0.24781,-0.01931,0.103,0.000000
0.300000,nan,0.25265,0.12545,0.10942,0.000000
0.300000,nan,-0.29831,-0.11803,0.07182,0.000000
0.300000,nan,-0.05295,-0.06213,0.19961,0.000000
0.300000,nan,0.11856,-0.18311,-0.27189,0.000000
0.300000,nan,0.27431,-0.0423,-0.04209,0.000000
0.300000,nan,0.29939,-0.05914,0.03415,0.000000
0.300000,nan,0.05033,-0.11302,-0.06995,0.000000
0.300000,nan,0.09748,-0.12106,0.27598,0.000000
0.300000,nan,-0.09514,-0.24734,0.09204,0.000000
0.300000,nan,-0.15468,0.27973,-0.04339,0.000000
0.300000,nan,0.26938,0.17412,0.02807,0.000000
0.300000,nan,0.14501,0.06346,0.17723,0.000000
0.300000,nan,-0.17592,0.22446,0.18879,0.000000
0.300000,nan,-0.02126,-0.04257,0.21147,0.000000
0.300000,nan,0.22362,0.13288,0.07161,0.000000
0.300000,nan,-0.27952,0.26199,0.11932,0.000000
0.300000,nan,-0.07853,0.22305,0.20216,0.000000
0.300000,nan,0.0217,-0.0507,0.25259,0.000000
0.300000,nan,0.02914,-0.20124,0.27684,0.000000
0.300000,nan,-0.05219,-0.1214,-0.09955,0.000000
0.300000,nan,0.20033,0.14308,0.00579,0.000000
0.300000,nan,-0.1955,-0.23326,-0.07756,0.000000
0.300000,nan,0.15562,-0.04469,-0.21944,0.000000
0.300000,nan,0.23623,0.06507,0.20029,0.000000
0.300000,nan,0.15018,-0.28064,0.28597,0.000000
0.300000,nan,0.14587,-0.13918,0.10154,0.000000
0.300000,nan,-0.08705,0.14957,-0.22319,0.000000
0.300000,nan,0.25698,-0.27212,-0.1414,0.000000
0.300000,nan,0.23474,0.07901,-0.18431,0.000000
0.300000,nan,0.00428,-0.26446,0.05688,0.000000
0.300000,nan,-0.14282,-0.1524,0.08363,0.000000
0.300000,nan,0.22205,-0.05025,0.17339,0.000000
0.300000,nan,0.12301,0.28758,0.29196,0.000000
0.300000,nan,-0.04687,0.02722,0.02635,0.000000
0.300000,nan,0.23832,0.01026,0.01495,0.000000
0.300000,nan,0.2833,-0.07162,-0.0768,0.000000
0.300000,nan,-0.28848,0.1599,-0.05404,0.000000
0.300000,nan,0.07091,-0.01112,-0.11394,0.000000
0.300000,nan,0.09108,-0.21413,-0.28941,0.000000
0.300000,nan,0.13249,-0.1207,0.27207,0.000000
0.300000,nan,-0.09831,0.06631,-0.14916,0.000000
0.300000,nan,0.00081,0.22166,0.19607,0.000000
0.300000,nan,0.13893,0.29855,0.22021,0.000000
0.300000,nan,0.13709,-0.05225,0.07815,0.000000
0.300000,nan,-0.2873,-0.24189,-0.2859,0.000000
0.300000,nan,0.12841,-0.27234,0.08114,0.000000
0.300000,nan,0.16074,-0.1783,0.24708,0.000000
0.300000,nan,0.26556,0.05556,0.09201,0.000000
0.300000,0.225808,0.08634,-0.19403,0.12343,0.000000
0.300000,nan,0.21553,0.02693,0.29556,0.000000
0.300000,nan,-0.07503,0.14936,0.14621,0.000000
0.300000,nan,0.03408,-0.16588,0.21591,0.000000
0.300000,nan,0.09932,-0.17027,0.05831,0.000000
0.300000,nan,-0.14802,-0.2275,0.14715,0.000000
0.300000,nan,0.05459,-0.10958,-0.13007,0.000000
0.300000,nan,0.12377,0.10315,-0.28253,0.000000
0.300000,nan,0.16173,0.21413,-0.07187,0.000000
0.300000,nan,0.08235,0.11232,0.01766,0.000000
0.300000,nan,0.12334,-0.13525,0.09751,0.000000
0.300000,nan,0.01776,-0.21144,0.12011,0.000000
0.300000,nan,-0.04827,-0.20671,-0.20496,0.000000
0.300000,nan,-0.06518,-0.0988,-0.28841,0.000000
0.300000,nan,0.08712,0.02711,-0.12272,0.000000
0.300000,nan,0.18112,0.2341,0.01269,0.000000
0.300000,nan,0.25995,0.04572,0.17399,0.000000
0.300000,nan,-0.27325,-0.19269,0.23453,0.000000
0.300000,nan,-0.22029,-0.1953,0.02119,0.000000
0.300000,nan,-0.27237,0.20656,-0.01265,0.000000
0.300000,nan,0.29297,0.03573,-0.06773,0.000000
0.300000,nan,0.18027,0.21217,0.1569,0.000000
0.300000,nan,0.06341,-0.08424,0.06674,0.000000
0.300000,nan,0.29599,0.02503,-0.14188,0.000000
0.300000,nan,-0.26351,0.29361,-0.26775,0.000000
0.300000,nan,-0.05713,-0.17585,0.15944,0.000000
0.300000,nan,0.09605,0.12705,-0.16511,0.000000
0.300000,nan,0.17919,0.07359,0.2288,0.000000
0.300000,nan,0.18046,-0.27922,-0.12774,0.000000
0.300000,nan,0.0288,0.00286,-0.20063,0.000000
0.300000,nan,0.23004,0.24184,-0.26999,0.000000
0.300000,nan,0.10433,0.00071,-0.08691,0.000000
0.300000,nan,0.05487,0.28818,0.19425,0.000000
0.300000,nan,-0.29787,0.07552,0.03221,0.000000
0.300000,nan,-0.04452,-0.26442,-0.22942,0.000000
0.300000,nan,0.16312,0.27387,-0.07997,0.000000
0.300000,nan,-0.04788,0.23448,0.05864,0.000000
0.300000,nan,0.11952,0.08523,0.0859,0.000000
0.300000,nan,-0.16205,-0.14345,0.06588,0.000000
0.300000,nan,-0.14168,-0.23135,-0.24198,0.000000
0.300000,nan,-0.24698,-0.28781,-0.10635,0.000000
0.300000,nan,0.01601,0.18557,0.08488,0.000000
0.300000,nan,0.08971,-0.18697,-0.19474,0.000000
0.300000,nan,0.09908,-0.04305,0.09138,0.000000
0.300000,nan,0.07767,0.14274,0.1106,0.000000
0.300000,nan,-0.27697,0.03879,0.19438,0.000000
0.300000,nan,-0.16856,0.27451,-0.10126,0.000000
0.300000,nan,-0.09189,0.00304,0.13204,0.000000
0.300000,nan,0.2177,0.13121,0.06631,0.000000
0.300000,nan,0.18562,0.13892,0.12997,0.000000
0.300000,nan,-0.16631,-0.07252,0.18522,0.000000
0.300000,nan,-0.22841,-0.22662,-0.12409,0.000000
0.300000,nan,-0.18772,-0.25679,0.06577,0.000000
0.300000,nan,0.10213,-0.27719,0.18934,0.000000
0.300000,nan,0.0169,-0.09831,-0.02139,0.000000
0.300000,nan,-0.28302,0.07748,0.24952,0.000000
0.300000,nan,0.13909,0.21743,-0.08906,0.000000
0.300000,nan,0.20788,0.09034,-0.25818,0.000000
0.300000,nan,-0.17031,0.18514,0.2009,0.000000
0.300000,nan,-0.13071,0.1391,0.28426,0.000000
0.300000,nan,-0.18748,0.22934,0.27013,0.000000
0.300000,nan,-0.12749,0.06428,0.06582,0.000000
0.300000,nan,-0.04688,-0.16747,-0.19703,0.000000
0.300000,nan,-0.28051,0.10078,0.24298,0.000000
0.300000,nan,0.05607,0.17335,0.24164,0.000000
0.300000,nan,-0.24116,0.06686,0.02302,0.000000
0.300000,nan,-0.19061,-0.05953,-0.01967,0.000000
0.300000,nan,0.25868,0.00433,0.05168,0.000000
0.300000,nan,-0.14824,-0.18817,0.29864,0.000000
0.300000,nan,0.12596,-0.08134,-0.18789,0.000000
0.300000,nan,-0.16694,0.2916,0.25425,0.000000
0.300000,nan,-0.1856,-0.26472,0.15108,0.000000
0.300000,nan,-0.09415,-0.29375,-0.05736,0.000000
0.300000,nan,0.07931,-0.13236,-0.199,0.000000
0.300000,nan,0.09238,-0.10963,-0.03163,0.000000
0.300000,nan,0.26037,-0.26106,-0.08318,0.000000
0.300000,nan,0.25082,-0.10086,0.13726,0.000000
0.300000,nan,0.14086,-0.18155,0.20333,0.000000
0.300000,nan,-0.29024,-0.29027,-0.18484,0.000000
0.300000,nan,0.07158,0.16466,0.00256,0.000000
0.300000,nan,0.09292,-0.03642,-0.17635,0.000000
0.300000,nan,-0.03324,0.01573,0.11402,0.000000
0.300000,nan,-0.15529,0.07898,-0.25985,0.000000
0.300000,nan,-0.282,-0.14768,0.23107,0.000000
0.300000,nan,-0.01888,-0.26713,-0.28315,0.000000
0.300000,nan,0.03424,-0.07052,-0.07245,0.000000
0.300000,nan,-0.01586,0.11415,0.09609,0.000000
0.300000,nan,0.1291,-0.1918,-0.29018,0.000000
0.300000,nan,0.10043,-0.1622,0.2522,0.000000
0.300000,nan,0.12259,-0.24576,0.15335,0.000000
0.300000,nan,0.29602,-0.00254,-0.16666,0.000000
0.300000,nan,-0.29923,0.04525,-0.10335,0.000000
0.300000,nan,0.23989,0.25627,0.28245,0.000000
0.300000,nan,0.03083,-0.24259,-0.13732,0.000000
0.300000,nan,-0.19775,-0.08057,0.0979,0.000000
0.300000,nan,-0.09033,0.01508,0.12864,0.000000
0.300000,nan,0.03512,0.02874,-0.29355,0.000000
0.300000,nan,0.23253,-0.0741,0.27215,0.000000
0.300000,nan,0.14161,0.01232,-0.23965,0.000000
0.300000,nan,-0.17061,-0.25947,-0.25737,0.000000
0.300000,nan,-0.13395,-0.00166,-0.09989,0.000000
0.300000,nan,0.18479,-0.16294,0.15735,0.000000
0.300000,nan,0.23677,-0.11087,0.18508,0.000000
0.300000,nan,-0.26135,-0.13237,-0.06059,0.000000
0.300000,nan,0.19535,-0.06091,0.24841,0.000000
0.300000,nan,0.25303,0.19095,0.17409,0.000000
0.300000,nan,-0.2426,-0.27801,-0.07868,0.000000
0.300000,nan,-0.23486,0.11376,0.00119,0.000000
0.300000,nan,-0.24864,0.04224,0.06714,0.000000
0.300000,nan,0.00876,-0.22956,-0.22068,0.000000
0.300000,nan,-0.27063,0.25706,-0.07568,0.000000
0.300000,nan,0.0325,0.03676,0.00956,0.000000
0.300000,nan,0.2647,-0.04574,0.26297,0.000000
0.300000,nan,0.27721,0.27311,0.05157,0.000000
0.300000,nan,0.12242,0.16633,-0.27367,0.000000
0.300000,nan,-0.03147,-0.25966,-0.03116,0.000000
0.300000,nan,-0.13406,-0.26967,0.11856,0.000000
0.300000,nan,-0.09888,0.27942,0.01098,0.000000
0.300000,nan,-0.10731,0.00941,-0.2889,0.000000
0.300000,nan,-0.23391,-0.08506,0.0579,0.000000
0.300000,0.207386,-0.18101,0.17355,0.24264,0.000000
0.300000,nan,-0.03135,0.02647,0.29191,0.000000
0.300000,nan,-0.19344,-0.28579,-0.29887,0.000000
0.300000,nan,-0.14064,0.17829,0.00619,0.000000
0.300000,nan,0.08661,-0.12292,0.115,0.000000
0.300000,nan,-0.07301,-0.21454,0.23668,0.000000
0.300000,nan,0.0357,-0.06228,-0.15023,0.000000
0.300000,nan,-0.10626,-0.21453,0.25868,0.000000
0.300000,nan,0.17454,-0.00285,-0.24115,0.000000
0.300000,nan,0.01353,0.1841,-0.28445,0.000000
0.300000,nan,0.08943,-0.01956,0.228,0.000000
0.300000,nan,-0.24245,-0.07159,-0.21047,0.000000
0.300000,nan,-0.11317,0.2372,-0.15831,0.000000
0.300000,nan,0.28555,0.18054,-0.07346,0.000000
0.300000,nan,0.2859,0.14451,0.10825,0.000000
0.300000,nan,0.15014,-0.29321,-0.05258,0.000000
0.300000,nan,-0.02726,0.24755,-0.09626,0.000000
0.300000,nan,0.04574,0.01486,-0.13407,0.000000
0.300000,nan,-0.02481,0.12135,0.0729,0.000000
0.300000,nan,-0.09466,-0.27954,-0.12923,0.000000
0.300000,nan,-0.14423,-0.02678,-0.13153,0.000000
0.300000,nan,-0.27585,0.27191,-0.06618,0.000000
0.300000,nan,-0.2217,-0.16305,-0.1625,0.000000
0.300000,nan,0.28387,-0.0244,0.14706,0.000000
0.300000,nan,-0.00097,0.03666,-0.14508,0.000000
0.300000,nan,0.10919,0.22118,0.16342,0.000000
0.300000,nan,-0.21106,0.19916,-0.2548,0.000000
0.300000,nan,-0.10233,-0.16754,-0.18003,0.000000
0.300000,nan,-0.09116,-0.16822,-0.10277,0.000000
0.300000,nan,0.21669,0.04816,0.20827,0.000000
0.300000,nan,-0.25612,0.20019,0.0072,0.000000
0.300000,nan,-0.11869,0.00048,-0.29381,0.000000
0.300000,nan,-0.02342,-0.29068,-0.03258,0.000000
0.300000,nan,0.25937,0.00478,-0.12633,0.000000
0.300000,nan,0.12554,-0.13059,-0.25982,0.000000
0.300000,nan,-0.19817,-0.17125,0.21199,0.000000
0.300000,nan,0.12834,0.12674,0.18428,0.000000
0.300000,nan,-0.06757,0.29187,-0.13107,0.000000
0.300000,nan,-0.19935,0.29255,0.18135,0.000000
0.300000,nan,-0.21182,0.07305,0.26166,0.000000
0.300000,nan,0.00764,0.29983,0.2747,0.000000
0.300000,nan,0.28451,0.0502,-0.20133,0.000000
0.300000,nan,-0.11131,0.28027,0.25152,0.000000
0.300000,nan,0.02089,0.1718,-0.20443,0.000000
0.300000,nan,0.14655,-0.05273,-0.04563,0.000000
0.300000,nan,-0.21696,0.11856,0.05861,0.000000
0.300000,nan,0.1158,-0.16623,-0.08159,0.000000
0.300000,nan,0.04834,0.21347,0.13883,0.000000
0.300000,nan,-0.29581,-0.1157,-0.08901,0.000000
0.300000,nan,-0.26474,0.14806,0.1956,0.000000
0.300000,nan,0.10915,-0.14737,-0.01962,0.000000
0.300000,nan,-0.10092,0.12861,-0.22318,0.000000
0.300000,nan,0.29275,-0.19999,-0.29095,0.000000
0.300000,nan,-0.28215,0.10127,0.0256,0.000000
0.300000,nan,-0.18735,0.24169,0.18164,0.000000
0.300000,nan,0.18213,0.09475,0.2889,0.000000
0.300000,nan,-0.07435,0.23851,0.22478,0.000000
0.300000,nan,0.21227,-0.07606,0.12609,0.000000
0.300000,nan,-0.06496,0.11181,0.13473,0.000000
0.300000,nan,0.26123,0.19516,0.27917,0.000000
0.300000,nan,-0.11132,-0.18378,0.02635,0.000000
0.300000,nan,0.19741,0.22112,0.19223,0.000000
0.300000,nan,0.11807,0.09272,-0.10106,0.000000
0.300000,nan,0.2321,0.03319,0.01422,0.000000
0.300000,nan,0.10591,-0.04675,-0.2157,0.000000
0.300000,nan,-0.02166,0.10576,0.247,0.000000
0.300000,nan,0.29887,-0.00059,-0.27933,0.000000
0.300000,nan,0.1264,0.27362,-0.1489,0.000000
0.300000,nan,0.17587,0.0984,-0.19169,0.000000
0.300000,nan,0.01725,0.02611,0.02513,0.000000
0.300000,nan,-0.1048,-0.17283,0.17089,0.000000
0.300000,nan,0.17204,-0.16388,0.07535,0.000000
0.300000,nan,-0.0621,0.06705,0.15056,0.000000
0.300000,nan,0.06288,0.29335,-0.24088,0.000000
0.300000,nan,0.09975,-0.02572,-0.21028,0.000000
0.300000,nan,-0.0992,0.10016,0.15338,0.000000
0.300000,nan,0.26462,0.10472,-0.01908,0.000000
0.300000,nan,0.03273,-0.04751,-0.05321,0.000000
0.300000,nan,0.07614,-0.03678,-0.22849,0.000000
0.300000,nan,-0.168,0.05722,0.17973,0.000000
0.300000,nan,0.08896,0.21292,-0.29641,0.000000
0.300000,nan,-0.23459,-0.26269,-0.01987,0.000000
0.300000,nan,0.12383,0.20988,0.20379,0.000000
0.300000,nan,0.24869,-0.05982,-0.20545,0.000000
0.300000,nan,0.06203,-0.27468,-0.0378,0.000000
0.300000,nan,-0.21278,-0.07713,-0.02322,0.000000
0.300000,nan,0.29362,0.24177,0.09458,0.000000
0.300000,nan,-0.16504,0.12277,-0.17258,0.000000
0.300000,nan,0.10863,0.21073,0.15306,0.000000
0.300000,nan,-0.19627,-0.22024,0.25509,0.000000
0.300000,nan,-0.18402,0.26632,-0.00649,0.000000
0.300000,nan,0.14717,-0.18103,0.27001,0.000000
0.300000,nan,0.11846,0.14978,0.27734,0.000000
0.300000,nan,0.21378,-0.13017,-0.16084,0.000000
0.300000,nan,-0.22341,-0.11922,-0.12741,0.000000
0.300000,nan,0.08012,0.0555,0.03231,0.000000
0.300000,nan,-0.13403,-0.12465,0.09712,0.000000
0.300000,nan,0.2981,-0.13513,0.09709,0.000000
0.300000,nan,0.12494,-0.26129,0.05625,0.000000
0.300000,nan,0.14523,0.11426,0.1517,0.000000
0.300000,nan,0.09112,-0.2557,-0.18009,0.000000
0.300000,nan,0.20326,-0.21195,0.17715,0.000000
0.300000,nan,-0.01248,0.14762,-0.28302,0.000000
0.300000,nan,0.28008,0.18152,-0.10366,0.000000
0.300000,nan,0.1426,-0.13698,0.14429,0.000000
0.300000,nan,-0.26044,0.13601,0.07228,0.000000
0.300000,nan,0.20312,-0.21436,-0.15778,0.000000
0.300000,nan,-0.13233,-0.21634,0.28142,0.000000
0.300000,nan,-0.12172,-0.04612,0.16946,0.000000
0.300000,nan,-0.12046,0.10032,-0.26601,0.000000
0.300000,nan,-0.07425,0.04548,-0.14584,0.000000
0.300000,nan,-0.09757,-0.1472,0.11768,0.000000
0.300000,nan,-0.2361,-0.21841,0.02278,0.000000
0.300000,nan,0.18837,0.2354,-0.0607,0.000000
0.300000,nan,0.13581,0.12967,-0.2312,0.000000
0.300000,nan,0.20386,0.03945,-0.26781,0.000000
0.300000,nan,-0.16674,0.17867,0.28739,0.000000
0.300000,nan,-0.17506,0.13355,-0.05758,0.000000
0.300000,nan,-0.2224,0.249,-0.22169,0.000000
0.300000,nan,0.13718,0.19997,0.24498,0.000000
0.300000,nan,-0.04585,0.16836,0.04599,0.000000
0.300000,nan,0.1066,0.02469,-0.21275,0.000000
0.300000,nan,0.01543,0.12564,-0.27782,0.000000
0.300000,nan,-0.29814,-0.06224,-0.09357,0.000000
0.300000,nan,0.27081,0.23017,0.20612,0.000000
0.300000,nan,0.15211,-0.01286,0.20328,0.000000
0.300000,nan,0.26089,-0.27944,0.23336,0.000000
0.300000,nan,0.1398,-0.28395,-0.0533,0.000000
0.300000,nan,0.05565,-0.2897,0.01376,0.000000
0.300000,nan,0.2415,-0.01305,-0.22043,0.000000
0.300000,nan,0.24743,-0.03023,0.18578,0.000000
0.300000,nan,-0.22529,0.25531,0.2293,0.000000
0.300000,nan,0.15051,0.26334,-0.01758,0.000000
0.300000,nan,-0.14039,-0.15775,0.2409,0.000000
0.300000,0.174691,-0.013,-0.17126,-0.12763,0.000000
0.300000,nan,0.0979,0.14623,-0.07082,0.000000
0.300000,nan,0.21029,0.17302,0.00206,0.000000
0.300000,nan,-0.1152,0.06208,-0.02366,0.000000
0.300000,nan,-0.14917,0.27831,-0.2078,0.000000
0.300000,nan,0.2286,0.03932,-0.06135,0.000000
0.300000,nan,0.28667,-0.1852,0.28167,0.000000
0.300000,nan,-0.04236,-0.17343,0.05279,0.000000
0.300000,nan,0.13734,-0.09276,0.17931,0.000000
0.300000,nan,-0.2617,0.08792,-0.08151,0.000000
0.300000,nan,0.12076,-0.26271,-0.13884,0.000000
0.300000,nan,-0.13069,-0.01176,-0.0504,0.000000
0.300000,nan,0.22372,-0.19206,-0.03068,0.000000
0.300000,nan,-0.17437,-0.10811,-0.25871,0.000000
0.300000,nan,-0.11392,-0.00215,-0.08966,0.000000
0.300000,nan,0.10135,0.07639,0.12896,0.000000
0.300000,nan,0.12369,-0.05765,-0.14954,0.000000
0.300000,nan,-0.25818,-0.17484,0.16409,0.000000
0.300000,nan,0.14005,0.23671,-0.03064,0.000000
0.300000,nan,-0.2885,0.04465,0.14631,0.000000
0.300000,nan,-0.05526,-0.16908,0.08423,0.000000
0.300000,nan,-0.0158,-0.20922,0.28041,0.000000
0.300000,nan,0.18675,-0.23375,-0.05984,0.000000
0.300000,nan,-0.26013,-0.20544,-0.06032,0.000000
0.300000,nan,0.16116,0.13259,-0.2364,0.000000
0.300000,nan,-0.13283,0.10966,0.10813,0.000000
0.300000,nan,-0.25514,0.03873,-0.26798,0.000000
0.300000,nan,-0.18297,-0.26546,0.11075,0.000000
0.300000,nan,0.05593,-0.28808,-0.04923,0.000000
0.300000,nan,0.22463,-0.0556,0.25141,0.000000
0.300000,nan,-0.20334,-0.04086,-0.24607,0.000000
0.300000,nan,-0.04296,-0.16415,-0.09778,0.000000
0.300000,nan,-0.01883,-0.1364,-0.29992,0.000000
0.300000,nan,0.19483,0.17212,0.18701,0.000000
0.300000,nan,0.24514,-0.24507,0.21663,0.000000
0.300000,nan,0.13184,-0.27699,-0.28349,0.000000
0.300000,nan,0.0716,0.12499,-0.18339,0.000000
0.300000,nan,0.10048,-0.08247,0.27889,0.000000
