Quality_min,Initial,Initial_avg,Before,Before_avg,After,After_avg,Topological,Topological_reject,Contraction,Contraction_reject,Insertion,Insertion_reject,Smoothing,Smoothing_reject,Ignore
-50.000000,-56.785365,-12.909508,-56.542144,-12.889352,-56.542144,-12.869736,0.000000,-inf,0.000000,0.000000,0.000000,-115.283563,0.000000,-6.505013
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,0.000000,19.252086,0.000000,17.958581,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,0.000000,0.035727,0.000000,0.000000,-14.463002
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-87.700090,0.000000,-0.153318
-50.000000,-56.785365,-12.909508,-56.300262,-12.849724,-56.300262,-12.849724,0.000000,-inf,0.000000,0.000000,0.000000,-217.172770,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-33.164928,0.000000,-1.756345
-50.000000,-56.785365,-12.909508,-56.059523,-12.829784,-56.059523,-12.829784,0.000000,-inf,0.000000,0.000000,0.000000,-90.395296,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-390.291517,0.000000,-1.704311
-50.000000,-56.785365,-12.909508,-55.819646,-12.809915,-55.819646,-12.809915,0.000000,-inf,0.000000,0.000000,0.000000,-20.902666,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-250.926815,0.000000,-1.651699
-50.000000,-56.785365,-12.909508,-55.580829,-12.790118,-55.580829,-12.790118,0.000000,-inf,0.000000,0.000000,0.000000,-214.129992,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-145.504980,0.000000,-1.598622
-50.000000,-56.785365,-12.909508,-55.342922,-12.770393,-55.342922,-12.770393,0.000000,-inf,0.000000,0.000000,0.000000,-31.401386,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-56.177814,0.000000,-1.544968
-50.000000,-56.785365,-12.909508,-55.106207,-12.750738,-55.106207,-12.750738,0.000000,-inf,0.000000,0.000000,0.000000,-33.143180,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-60.688964,0.000000,-1.490790
-50.000000,-56.785365,-12.909508,-54.870432,-12.731154,-54.870432,-12.731154,0.000000,-inf,0.000000,0.000000,0.000000,-78.122725,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-65.044660,0.000000,-1.436012
-50.000000,-56.785365,-12.909508,-54.635590,-12.711641,-54.635590,-12.711641,0.000000,-inf,0.000000,0.000000,0.000000,-96.709507,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-930.239070,0.000000,-1.380765
-50.000000,-56.785365,-12.909508,-54.401783,-12.692199,-54.401783,-12.692199,0.000000,-inf,0.000000,0.000000,0.000000,-32.570427,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-30.644578,0.000000,-1.324967
-50.000000,-56.785365,-12.909508,-54.169010,-12.672826,-54.169010,-12.672826,0.000000,-inf,0.000000,0.000000,0.000000,-50.996132,0.000000,0.000000
-50.000000,nan,nan,nan,nan,nan,nan,0.000000,-inf,0.000000,-inf,0.000000,-100.483745,0.000000,-1.268730
-50.000000,-56.785365,-12.909508,-53.937075,-12.653524,-53.937075,-12.653524,0.000000,-inf,0.000000,0.000000,0.000000,-32.194018,0.000000,0.000000
