Quality_min,Initial,Initial_avg,Before,Before_avg,After,After_avg,Topological,Topological_reject,Contraction,Contraction_reject,Insertion,Insertion_reject,Smoothing,Smoothing_reject,Ignore
-50.000000,-2.640750,-2.124014,-2.769231,-2.168508,-2.769231,-2.168508,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-3.762274,-2.301983,-3.762274,-2.301983,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-5.054982,-2.524419,-5.054982,-2.524419,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-6.619554,-2.835781,-6.619554,-2.835781,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-8.455233,-3.236020,-8.455233,-3.236020,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-10.561146,-3.725077,-10.561146,-3.725077,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-12.936329,-4.302875,-12.936329,-4.302875,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-15.579666,-4.969327,-15.579666,-4.969327,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-18.489930,-5.724332,-18.489930,-5.724332,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-21.665815,-6.567776,-21.665815,-6.567776,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-25.105817,-7.499536,-25.105817,-7.499536,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-28.808420,-8.519472,-28.808420,-8.519472,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-32.771931,-9.627438,-32.771931,-9.627438,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-36.994534,-10.823274,-36.994534,-10.823274,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-41.474408,-12.106812,-41.474408,-12.106812,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-46.209427,-13.477872,-46.209427,-13.477872,nan,nan,nan,nan,nan,nan,nan,nan
-50.000000,-2.640750,-2.124014,-51.197594,-14.936267,-46.787434,-14.911998,14.143250,-inf,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099388,0.000000,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099388,0.000000,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099388,0.000000,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099312,0.000000,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,14.142950,-inf,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099312,0.000000,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099312,0.000000,nan,nan,nan,nan,nan,nan
-50.000000,nan,nan,nan,nan,nan,nan,7.099369,0.000000,nan,nan,nan,nan,nan,nan
